LONG,LAT,IGNORE4,NAME,PHONE,AVAILABILITY,NOTES,STATE,REGION,AREA
-121.216,46.926,SODN,Soda Springs,509.653.1410/509.664.9200,early jun-mid sep,,WA,W,Cliffdell
-121.48,46.704,SODT,Soda Springs,360.497.1105/360.891.5001,,,WA,NE,Packwood
-120.97,47.858,SODL,Soda Springs  - Law,509.548.6977/509.664.9200,,,WA,NW,Leavenworth
-123.855,47.965,SOLD,Sol Duc - Olympic National Park,360.565.3130,,,WA,SW,Port Angeles
-121.767,46.112,SOUT,South,360.449.7810/360.891.5001,,,WA,,
-120.529,48.438,SOUC,South Creek,509.996.4003/509.664.9200,,,WA,W,Twisp
-120.339,48.105,SOUN,South Navarre,509.682.2576/509.664.9200,,,WA,SE,Stehekin
-119.333,47.083,SOUT,South Outlet - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,SW,Moses Lake
-117.183,48.392,SOUK,South Skookum Lake,509.447.7316/509.684.7000,,,WA,NE,Usk
-122.592,48.058,SOUW,South Whidbey Island State Park,360.331.4559,all year,,WA,NW,Freeland
-119.702,48.616,SOUT,Southwest End - WDFW,,early may-late oct,Fish/Wildlife sites may have few facilitiies,WA,NW,Omak
-122.862,48.536,SPEN,Spencer Spit State Park,360.468.2251,mid mar-mid oct,take auto ferry,WA,E,Lopez Island
-117.765,47.836,SPOK,Spokane Lake Campground- State Forest,509.684.7474,see agency web site for open/closed status,,WA,SW,Tumtum
-119.809,48.39,SPOR,Sportsmans Camp- State Forest,,see agency web site for open/closed status,,WA,W,Okanogan
-118.939,47.933,SPRI,Spring Canyon - Lake Roosevelt National Rec Area,509.633.9441,all year,,WA,SE,Coulee Dam
-121.673,48.272,SQUI,Squire Creek County Park,360.435.3441,,swimming hole,WA,E,Arlington
-117.061,48.767,STAG,Stagger Inn,208.443.2512/208.765.7223,,,WA,NW,Nordman
-123.328,47.515,STAI,Staircase - Olympic National Park,360.565.3130,,,WA,NW,Hoodsport
-119.92,47.149,STAN,Stan Coffin - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,SW,Quincey
-122.965,46.64,STAN,Stan Hedwall Park,360.748.6664,,,WA,S,Chehalis
-117.708,48.494,STAR,Starvation Lake- State Forest,509.684.7474,see agency web site for open/closed status,,WA,E,Colville
-122.652,48.287,STAY,Staysail RV Park - Oak Harbor,,,Whidbey Isl. -on water - swim,WA,,Oak Harbor
-119.133,47.852,STEA,Steamboat Rock State Park,509.633.1304,all year,,WA,SW,Electric City
-121.11,45.924,STIN,Stimpson Flats - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,N,Wahkiacus
-119.697,48.594,SUGA,Sugarloaf,509.486.2186/509.664.9200,,,WA,N,Okanogan
-117.283,48.861,SULL,Sullivan Lake,801.226.3564,mid may-late aug,,WA,E,Metaline Falls
-121.536,46.71,SUMM,Summit Creek,360.497.1105/360.891.5001,,,WA,NE,Randle
-119.391,47.587,SUN,Sun Lakes State Park Resort,509.632.5583,early apr-late sep,heavy winds,WA,W,Coulee City
-120.315,45.719,SUND,Sundale Park - Columbia River Gorge,,,no designated sites - RVs park in lot,WA,,
-122.25,45.819,SUNS,Sunset,360.449.7810/360.891.5001,,,WA,SE,Yacolt
-121.759,46.089,SURP,Surprise Lakes Indian,509.395.3401/360.891.5001,,,WA,,
-118.834,48.513,SWAN,Swan Lake,509.775.7400/509.684.7000,,,WA,SW,Republic
-120.658,47.329,SWAU,Swauk,509.852.1100/509.664.9200,,,WA,NE,Cle Elum
-121.656,48.73,SWIF,Swift Creek,360.856.5700/425.783.6000,,Concession - cold shower at beach,WA,N,Concrete
-122.164,46.468,TAID,Taidnapam Park,360.497.7707,,,WA,SE,Morton
-121.599,46.278,TAKH,Takhlakh Lake,360.497.1105/360.891.5001,early jul-mid sep,,WA,N,Trout Lake
-120.856,47.109,TANE,Taneum,509.852.1100/509.664.9200,,,WA,SE,Cle Elum
-120.933,47.112,TANJ,Taneum Junction,509.852.1100/509.664.9200,,,WA,,Greenwood
-117.572,46.189,TEAL,Teal,509.843.1891/541.278.3716,,,WA,S,Pomeroy
-118.737,48.518,TENM,Ten Mile,509.775.7400/509.684.7000,,,WA,S,Republic
-122.853,46.855,TENI,Tenino City Park,,,swim in quarry pool,WA,S,Tenino
-118.058,46.579,TEXA,Texas Rapids - Snake River,,,,WA,SW,Hay
-121.578,47.071,THED,The Dalles,/425.783.6000,,,WA,S,Greenwater
-118.728,48.481,THIR,Thirteen Mile,,,,WA,S,Republic
-119.954,48.7,TIFF,Tiffany Spring,509.486.2186/509.664.9200,,,WA,NE,Winthrop
-121.779,46.123,TILL,Tillicum,360.449.7810/360.891.5001,,,WA,NW,Trout Lake
-121.566,47.403,TINK,Tinkham,/425.783.6000,early jun-mid sep,,WA,SE,North Bend
-119.726,48.846,TOAT,Toats Coulee- State Forest,509.684.7474,see agency web site for open/closed status,,WA,NW,Loomis
-121.925,47.644,TOLT,Tolt MacDonald Park,206.205.5434,all year,,WA,SW,Carnation
-121.866,46.446,TOWE,Tower Rock,360.497.1105/360.891.5001,mid may-mid sep,,WA,SE,Randle
-121.121,46.497,TREE,Tree Phones- State Forest,509.925.8510,see agency web site for open/closed status,,WA,W,Yakima
-120.57,47.337,TRON,Tronsen,,,,WA,S,Peshastin
-121.401,47.898,TROB,Troublesome Creek,360.677.2414/425.783.6000,early jun-late aug,,WA,NE,Index
-121.613,46.056,TROU,Trout Creek,509.395.3401/360.891.5001,,,WA,NW,Trout Lake
-118.239,48.624,TROL,Trout Lake,509.738.7700/509.684.7000,,,WA,W,Kettle Falls
-120.908,47.56,TROC,Trout Lake Creek,509.395.3400,,rough road - RVs not recommended,WA,W,Leavenworth
-117.687,46.243,TUCA,Tucannon,509.843.1891/541.278.3716,,,WA,S,Pomeroy
-120.732,47.678,TUMW,Tumwater,509.548.6977/509.664.9200,,,WA,NW,Leavenworth
-121.228,45.74,TURK,Turkey Hole - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,NE,Lyle
-121.784,48.093,TURL,Turlo,360.436.1155/425.783.6000,early may-late oct,,WA,E,Granite Falls
-122.972,47.377,TWAN,Twanoh State Park,360.275.2222,all year,,WA,E,Union
-120.265,47.992,TWEN,Twenty - Five Mile Creek State Park,509.687.3710,early apr-late sep,,WA,NW,Chelan
-121.668,46.216,TWIF,Twin Falls,360.449.7810/360.891.5001,,,WA,,
-124.108,46.856,TWIN,Twin Harbors State Park,360.268.9717,all year,Camper says private campgrounds in this area are better choice,WA,S,Westport
-118.506,47.53,TWIN,Twin Lakes,,,,WA,W,Harrington
-120.482,46.856,UMTA,Umtanum - Yakima River Canyon,509.536.1200,mid may-mid sep,unknown facil,WA,S,Ellensburg
-120.159,48.631,UPPE,Upper Bobcat - WDFW,,,Fish/Wildlife sites may have few facilitiies,WA,N,Winthrop
-124.117,47.679,UPPE,Upper Clearwater- State Forest,,see agency web site for open/closed status,,WA,SE,Forks
-122.773,48.136,UPPF,Upper Forest - Fort Worden State Park,360.344.4431,all year,for reservations call 360.344.4431,WA,NW,Port Townsend
-121.776,48.09,VERL,Verlot,360.436.1155/425.783.6000,early may-late oct,,WA,E,Granite Falls
-119.742,46.64,VERN,Vernita Bridge - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,E,Yakima
-118.633,46.429,WALK,Walker Park - Lake Sacajawea,,,unknown facil,WA,,
-121.473,46.424,WALU,Walupt Lake,360.497.1105/360.891.5001,early jul-mid sep,,WA,E,Randle
-119.993,46.9,WANA,Wanapum State Park/Ginkgo Petrified Forest,509.856.2700,early apr-late oct,To reserve call 888.226.7688. Very windy!,WA,S,Vantage
-120.399,48.367,WARC,War Creek,509.996.4003/509.664.9200,,,WA,W,Twisp
-119.159,46.981,WARD,Warden Lake North - WDFW,,early apr-late sep,Fish/Wildlife sites may have few facilitiies,WA,SE,Moses Lake
-122.696,48.498,WASH,Washington City Park - Anacortes,360.293.1927,,,WA,W,Anacortes
-117.375,46.636,WAWA,Wawawai County Park,509.334.3774,,gate closed at dusk,WA,S,Colfax
-120.676,48.316,WEAV,Weaver Point - North Cascades National Park,360.854.7200,,private boat or ferry from Chelan,WA,NW,Stehekin
-120.328,47.458,WENA,Wenatchee Confluence State Park,509.664.6373,all year,,WA,N,Wenatchee
-120.41,47.485,WENR,Wenatchee River County Park,509.667.7503,,,WA,E,Monitor
-122.287,48.137,WENB,Wenberg County Park,360.652.7417,,for reservations call park directly,WA,SE,Stanwood
-117.284,48.839,WEST,West Sullivan,509.446.7500/509.684.7000,mid may-late aug,,WA,E,Metaline
-124.129,46.899,WESR,Westport Recreation Park - Military,206.217.6129,,military only - do not use our lat/lon - contact them for directions and info,WA,NW,Westport
-121.38,46.645,WHIP,White Pass Lake/ Leech Lake,509.653.1410/509.664.9200,,,WA,W,Naches
-120.927,47.771,WHIT,White Pine,509.548.6977/509.664.9200,,,WA,NW,Leavenworth
-121.641,46.903,WHIR,White River - Mount Rainier National Park,360.569.2211,early jul-mid sep,,WA,SE,Enumclaw
-120.94,47.953,WHIF,White River Falls,509.548.6977/509.664.9200,,,WA,NW,Lake Wenatchee
-117.435,46.137,WICK,Wickiup,509.843.1891/541.278.3716,,,WA,S,Pomeroy
-123.861,47.461,WILB,Willaby,/360.956.2300,,,WA,SW,Quinault
-121.501,48.349,WILL,William C. Dearinger- State Forest,360.856.3500,see agency web site for open/closed status,,WA,NE,Darrington
-121.037,46.673,WILL,Willows,509.653.1410/509.664.9200,early jun-mid sep,,WA,W,Naches
-117.75,46.682,WILL,Willows Landing - Lake Bryan,,,unknown facil,WA,NE,Starbuck
-119.618,47.107,WINC,Winchester Lake No. 1 - WDFW,,all year,Fish/Wildlife sites may have few facilitiies,WA,S,Ephrata
-118.578,46.534,WIDU,Windust - Lake Sacajawea,509.547.2048,all year,,WA,NE,Pasco
-120.907,46.694,WIND,Windy Point,509.653.1410/509.664.9200,mid may-late sep,,WA,W,Naches
-121.087,47.277,WISH,Wish Poosh,509.852.1100/509.664.9200,mid may-mid sep,,WA,NW,Cle Elum
-121.403,46.16,YAKA,Yakama Nation - Bench Lake,,,,WA,,
-120.458,46.592,YAKI,Yakima Sportsman State Park,509.575.2774,all year,,WA,E,Yakima
-110.96,42.49,ALLR,Allred Flat,307.885.3166/307.739.5500,,,WY,S,Smoot
-111.042,43.197,ALPI,Alpine,208.523.1412/208.557.5760,,,WY,NW,Alpine
-110.202,43.825,ANGL,Angles,,,,WY,NE,Jackson
-110.518,43.637,ATHE,Atherton Creek,307.739.5400/307.739.5500,,,WY,NE,Jackson
-108.723,42.516,ATLA,Atlantic City,307.332.8400,,,WY,S,Lander
-105.612,42.734,AYER,Ayers Natural Bridge,307.358.3532,,stone arch - gates locked 8 PM - unknown facilities,WY,W,Douglas
-107.86,44.806,BALD,Bald Mountain,307.548.6541/307.674.2600,mid jun-late aug,,WY,E,Lovell
-107.16,41.093,BATT,Battle Creek,,,,WY,SW,Saratoga
-104.327,44.655,BEAR,Bearlodge,307.283.1361/605.673.9200,,,WY,W,Aladdin
-109.589,44.945,BEAT,Beartooth Lake,307.527.6921/307.527.6241,mid jul-mid sep,,WY,NW,Cody
-106.313,42.734,BART,Beartrap - Casper Mountain Park,,,,WY,S,Casper Mountai
-110.863,40.824,BEAV,Beaver View,,,,WY,S,Evanston
-104.706,44.582,BELL,Belle Fourche - Devils Tower National Monument,307.467.5283,,,WY,SW,Devils Tower
-108.715,42.52,BIGA,Big Atlantic Gulch,307.332.8400,,,WY,NE,Atlantic City
-109.605,44.462,BIGG,Big Game,307.527.6921/307.527.6241,early jun-mid sep,,WY,W,Wapiti
-109.269,42.688,BIGS,Big Sandy,307.367.4326/307.739.5500,mid jun-mid sep,,WY,E,Boulder
-106.906,42.497,BISH,Bishops Point - Pathfinder Lake,307.235.9311,,,WY,W,Alcova
-106.713,42.533,BLAC,Black Beach - Alcova Reservoir,307.235.9311,,,WY,S,Alcova
-106.255,41.157,BOBB,Bobbie Thomson,307.745.2300/307.745.2300,,,WY,SE,Saratoga
-106.901,41.176,BOTT,Bottle Creek,307.326.5258/307.745.2300,mid jun-mid oct,,WY,W,Encampment
-109.617,42.858,BOUL,Boulder Lake,307.367.4326/307.739.5500,,,WY,NE,Boulder
-109.704,42.842,BOLL,Boulder Lake Recreation Site,,,,WY,E,Pinedale
-107.252,44.165,BOUP,Boulder Park,/307.674.2600,early jun-mid sep,,WY,NE,Ten Sleep
-106.371,41.513,BOWR,Bow River,307.326.5258/307.745.2300,,,WY,S,Elk Mountain
-110.294,43.861,BOXC,Box Creek,307.543.2386/307.739.5500,,,WY,NE,Jackson
-108.162,43.404,BOYS,Boysen State Park,307.876.2796,all year,6 campgrounds,WY,N,Shoshoni
-110.437,44.535,BRIB,Bridge Bay - Yellowstone National Park,307.344.7311,mid may-mid sep,fills up - get res - call Xanterra at 307.344.7311,WY,,
-106.247,41.373,BROO,Brooklyn Lake,307.745.2300/307.745.2300,early june - late aug,,WY,NW,Centennial
-110.004,43.751,BROL,Brooks Lake,307.455.2466/307.527.6241,,,WY,NW,Dubois
-109.179,43.935,BROW,Brown Mountain,307.527.6921/307.527.6241,mid may-mid sep,,WY,,
-109.597,41.249,BUCK,Buckboard Crossing,435.784.3445/435.789.1181,mid may-mid sep,,WY,S,Green River
-109.244,44.502,BUFF,Buffalo Bill State Park,307.587.9227,early may-late oct,2 campgrounds,WY,W,Cody
-107.221,43.443,BUFF,Buffalo Creek,307.261.7600,,,WY,N,Arminto
-107.213,44.17,BULL,Bull Creek,/307.674.2600,,,WY,NE,Ten Sleep
-110.778,43.251,CABI,Cabin Creek,,,,WY,S,Jackson
-107.531,44.57,CABM,Cabin Creek Meadows,307.548.6541/307.674.2600,mid jun-mid sep,,WY,E,Greybull
-105.837,42.455,CAMP,Campbell Creek,307.358.4690/307.745.2300,,,WY,SW,Douglas
-110.488,44.735,CANY,Canyon - Yellowstone National Park,307.344.7311,mid jun-mid sep,fills up - get res - call Xanterra at 307.344.7311,WY,,
-106.313,42.734,CASP,Casper Mountain County Park,,,unknown facilities - 3 campgrounds,WY,S,Casper
-111.015,44.129,CAVE,Cave Falls,208.558.7301/208.557.5760,,,WY,N,Alta
-106.991,44.283,CIRC,Circle Park,/307.674.2600,mid jun-mid sep,,WY,W,Buffalo
-109.668,44.461,CLEA,Clearwater,307.527.6921/307.527.6241,mid may-mid sep,,WY,W,Wapiti
-107.245,44.519,COFF,Coffeen Park,307.674.2600/307.674.2600,,,WY,NW,Buffalo
-110.642,43.909,COLT,Colter Bay - Grand Teton National Park,307.739.3300,mid may-mid sep,,WY,,Moran Junction
-104.412,44.595,COOK,Cook Lake,307.283.1361/605.673.9200,mid may-late aug,,WY,N,Sundance
-107.684,42.362,COTT,Cottonwood,307.332.8400,,,WY,,
-106.747,42.523,COTT,Cottonwood - Alcova Reservoir,307.235.9311,,,WY,SW,Alcova
-110.817,42.64,COTL,Cottonwood Lake,307.885.3166/307.739.5500,,,WY,SE,Afton
-109.774,44.942,CRAZ,Crazy Creek,307.527.6921/307.527.6241,mid may-mid sep,,WY,NW,Cody
-110.431,43.611,CRYS,Crystal Creek,307.739.5400/307.739.5500,,,WY,NE,Jackson
-105.255,41.191,CURT,Curt Gowdy State Park,307.632.7946,early may-late oct,,WY,W,Cheyenne
-110.661,43.513,CURC,Curtis Canyon,307.739.5400/307.739.5500,,,WY,NE,Jackson
-105.679,42.392,CURG,Curtis Gulch,307.358.4690/307.745.2300,,,WY,SW,Douglas
-109.418,44.753,DEAD,Dead Indian,307.527.6921/307.527.6241,mid may-mid sep,,WY,NW,Cody
-107.448,44.69,DEAI,Dead Swede,307.674.2600/307.674.2600,early jun-mid sep,,WY,SW,Dayton
-106.273,41.458,DEEP,Deep Creek,307.326.5258/307.745.2300,mid jun-mid oct,,WY,E,Saratoga
-109.62,44.159,DEER,Deer Creek,307.527.6921/307.527.6241,,,WY,SW,Cody
-107.223,44.244,DRPK,Deer Park,/307.674.2600,mid jun-mid sep,,WY,NE,Ten Sleep
-106.872,42.468,DIAB,Diabase - Pathfinder Lake,307.235.9311,,,WY,SW,Alcova
-109.058,42.836,DICK,Dickinson Creek,307.332.5460/307.527.6241,,,WY,SW,Ft. Washakie
-109.56,43.806,DOUB,Double Cabin,307.455.2466/307.527.6241,mid may-mid sep,,WY,N,Dubois
-106.989,44.073,DOYL,Doyle,/307.674.2600,mid may-late oct,,WY,E,Ten Sleep
-107.06,41.864,DUGW,Dugway,,all year,,WY,NE,Sinclair
-109.89,44.471,EAGL,Eagle Creek,307.527.6921/307.527.6241,mid may-mid sep,RV only,WY,W,Wapiti
-106.214,41.874,EAST,East Allen Lake Public Access - WGF,,all year,Fish/Wildlife sites may have few facilitiies,WY,S,Medicine Bow
-107.209,44.596,EASF,East Fork,307.674.2600/307.674.2600,mid jun-mid sep,,WY,SW,Big Horn
-110.808,43.212,EAST,East Table Creek,307.739.5400/307.739.5500,,,WY,SW,Hoback Junction
-110.788,43.214,ELBO,Elbow,307.739.5400/307.739.5500,,,WY,,
-109.629,44.463,ELKF,Elk Fork,307.527.6921/307.527.6241,mid may-mid sep,,WY,W,Wapiti
-106.792,41.211,ENCA,Encampment City Park,,,,WY,N,Encampment
-106.798,41.186,ENCA,Encampment River,,,,WY,S,Encampment
-105.323,42.424,ESTE,Esterbrook,307.358.4690/307.745.2300,,,WY,S,Douglas
-106.15,41.071,EVAN,Evans Creek,307.745.2300/307.745.2300,,,WY,SW,Laramie
-104.871,41.155,FEWA,F.E. Warren AFB Crow Creek Military,307.773.3874,,military only - do not use our lat/lon - contact them for directions and info,WY,,
-109.97,43.705,FALL,Falls,307.455.2466/307.527.6241,mid jun-mid sep,,WY,NW,Dubois
-108.882,42.63,FIDD,Fiddlers Lake,307.332.5460/307.527.6241,,,WY,SW,Lander
-109.446,41.35,FIRE,Firehole Canyon - Flaming Gorge Reservoir,435.784.3445/435.789.1181,mid may-late aug,,WY,,
-110.369,44.564,FISH,Fishing Bridge RV - Yellowstone National Park,307.344.7311,mid may-mid sep,fills up - get res - call Xanterra at 307.344.7311,WY,,
-107.97,44.804,FIVE,Five Springs Falls,,,,WY,E,Lovell
-110.669,44.102,FLAG,Flagg Ranch - Grand Teton National Park,800.443.2311,mid may-mid sep,Res. Call: 800.443.2311,WY,NW,Moran
-110.152,42.076,FONT,Fontenelle Creek Rec Area,307.352.0256,,,WY,NE,Kemmerer
-110.69,42.831,FORE,Forest Park,307.885.3166/307.739.5500,,,WY,SE,Alpine
-109.833,44.976,FOXP,Fox Creek,307.527.6921/307.527.6241,mid jun-mid sep,,WY,NW,Cody
-106.775,42.519,FREM,Fremont Canyon - Alcova Reservoir,307.235.9311,,,WY,SW,Alcova
-109.794,42.94,FREM,Fremont Lake,307.367.4326/307.739.5500,mid may-late aug,,WY,NE,Pinedale
-106.481,41.225,FREN,French Creek,307.326.5258/307.745.2300,mid jun-mid oct,,WY,W,Centennial
-105.485,42.257,FRIE,Friend Park,307.358.4690/307.745.2300,,,WY,S,Dougals
-105.011,42.485,GLEN,Glendo State Park,307.735.4433,early may-late oct,7 campgrounds,WY,SE,Glendo
-110.447,43.36,GRAC,Granite Creek,307.739.5400/307.739.5500,early may-late oct,hot springs,WY,E,Hoback Junction
-110.563,44.393,GRAY,Grant - Yellowstone National Park,307.344.7311,mid jun-mid sep,fills up - get res - call Xanterra at 307.344.7311,WY,,
-107.23,43.45,GRAV,Grave Springs,307)261.7600,,,WY,N,Arminto
-106.702,42.567,GRAR,Gray Reef Reservoir,,,,WY,SW,Casper
-104.693,42.161,GRAY,Grayrocks Reservoir Public Access - WGF,,all year,Fish/Wildlife sites may have few facilitiies,WY,NE,Wheatland
-109.86,43.31,GREE,Green River Lake,307.367.4326/307.739.5500,early jul-late aug,,WY,N,Pinedale
-110.667,43.616,GROS,Gros Ventre - Grand Teton National Park,800.628.9988,mid may-mid oct,,WY,SE,Moose
-104.769,42.282,GUER,Guernsey State Park,307.836.2334,all year,7 campgrounds,WY,SW,Hartville
-109.761,42.937,HALF,Half Moon Lake,307.367.4326/307.739.5500,,,WY,NE,Pinedale
-110.73,42.25,HAMS,Hams Fork,307.877.4415/307.739.5500,,,WY,N,Kemmerer
-107.045,41.153,HASK,Haskin Creek,307.326.5258/307.745.2300,,,WY,,
-110.356,43.824,HATC,Hatchet,307.543.2386/307.739.5500,,,WY,NE,Jackson
-104.194,41.708,HAWK,Hawk Springs State Rec Area,307.836.2334,,,WY,SE,Guernsey
-110.598,43.28,HOBA,Hoback,307.739.5400/307.739.5500,,,WY,SE,Hoback Junction
-110.783,42.399,HOBB,Hobble Creek,307.877.4415/307.739.5500,,,WY,N,Cokeville
-106.864,41.026,HOGP,Hog Park,307.326.5258/307.745.2300,early jul-late aug,formerly Lakeview,WY,S,Encampment
-106.273,41.218,HOLM,Holmes,307.745.2300/307.745.2300,,,WY,W,Laramie
-108.741,44.757,HOME,Homesteader Park,,,,WY,E,Powell
-109.586,44.465,HORS,Horse Creek,307.455.2466/307.527.6241,,,WY,W,Cody
-108.266,44.962,HORB,Horseshoe Bend - Bighorn Canyon National Rec Area,307.548.2251,,,WY,NE,Lovell
-109.655,44.884,HUNT,Hunter Peak,307.527.6921/307.527.6241,early jun-mid oct,,WY,,
-110.736,44.886,INDI,Indian Creek - Yellowstone National Park,307.344.7381,mid jun-mid sep,,WY,,
-109.54,44.941,ISLA,Island Lake,307.527.6921/307.527.6241,,,WY,NW,Cody
-107.236,44.205,ISLP,Island Park,/307.674.2600,mid jun-mid sep,,WY,NE,Ten Sleep
-109.352,44.109,JAC1,Jack Creek,307.527.6921/307.527.6241,mid may-mid oct,,WY,W,Meeteetse
-107.121,41.284,JAC2,Jack Creek,307.326.5258/307.745.2300,mid jun-mid oct,,WY,SW,Saratoga
-110.72,43.754,JENN,Jenny Lake - Grand Teton National Park,307.739.3300,mid may-mid sep,Tent only,WY,N,Moose
-110.534,41.816,KEMM,Kemmerer Tent Park,,,no RVs - walk to restroom,WY,NE,Frontier
-104.75,44.356,KEYH,Keyhole State Park,307.756.3596,all year,10 campgrounds,WY,NE,Moorcroft
-106.866,42.198,KORT,Kortes Reservoir Miracle Mile Dispersed,307.261.5628,,11 primitive camp areas,WY,SW,Leo
-110.516,43.27,KOZY,Kozy,307.739.5400/307.739.5500,,,WY,NW,Bondurant
-110.744,42.406,LAKA,Lake Alice,307.877.4415/307.739.5500,,3 campgrounds - tent only,WY,,
-108.243,43.295,LACA,Lake Cameahwait - USBR,307. 332.2688,all year,,WY,,
-109.707,44.922,LAKC,Lake Creek,307.527.6921/307.527.6241,mid jun-mid sep,,WY,,
-105.901,41.237,LAKE,Lake Hattie Public Access Area - WGF,,all year,Fish/Wildlife sites may have few facilitiies,WY,W,Laramie
-106.101,41.145,LAKO,Lake Owen,307.745.2300/307.745.2300,,,WY,NE,Foxpark
-107.216,44.177,LAKV,Lake View,/307.674.2600,,,WY,NE,Ten Sleep
-108.737,42.823,LAND,Lander City Park,307.332.4647,,,WY,SW,Lander
-104.742,42.258,LARS,Larson Park,307.836.2255,,,WY,S,Guernesy
-107.314,44.081,LEIG,Leigh Creek,/307.674.2600,mid jun-mid sep,,WY,NE,Ten Sleep
-110.627,44.283,LEWI,Lewis Lake - Yellowstone National Park,307.344.7381,mid jul-mid nov,,WY,,
-104.953,42.049,LEWP,Lewis Park,307.322.2962,,,WY,S,Wheatland
-106.167,41.321,LIBB,Libby Creek,307.745.2300/307.745.2300,,4 campgrounds,WY,NW,Centennial
-109.714,44.945,LILY,Lily Lake,307.527.6921/307.527.6241,,,WY,NW,Cody
-106.514,41.373,LINC,Lincoln Park,307.326.5258/307.745.2300,mid jun-mid oct,,WY,E,Saratoga
-110.614,40.934,LITL,Little Lyman Lake,307.789.3194/801.236.3400,,,WY,SE,Evanston
-108.857,42.608,LITP,Little Popo Agie,,,,WY,S,Lander
-109.591,44.718,LITS,Little Sunlight,307.527.6921/307.527.6241,,,WY,NW,Cody
-110.689,44.002,LIZA,Lizard Creek - Grand Teton National Park,307.543.2811,mid may-mid sep,,WY,,Moran Junction
-106.252,42.687,LODG,Lodge Pole,307.261.7600,,,WY,S,Casper
-106.954,44.147,LOS1,Lost Cabin,/307.674.2600,mid jun-mid sep,,WY,SW,Buffalo
-107.077,41.142,LOS2,Lost Creek,307.326.5258/307.745.2300,mid jun-mid oct,,WY,W,Encampment
-104.926,42.766,LOST,Lost Springs City Park,,,town with 1 inhabitant - unknown facilities,WY,W,Lost Springs
-108.842,42.594,LOUI,Louis Lake,307.332.5460/307.527.6241,,,WY,S,Lander
-108.384,44.842,LOVE,Lovell Camper Park,307.548.6551,all year,,WY,NE,Lovell
